year,month,day,hour,tx_count,sin_month,sin_day,sin_hour,y
0,2,11,22,66382,0.8660254037844386,0.7907757369376986,-0.5000000000000004,85444.0
0,2,11,23,74514,0.8660254037844386,0.7907757369376986,-0.2588190451025207,64490.0
0,2,12,0,84779,0.8660254037844386,0.6513724827222223,0.0,61872.0
0,2,12,1,68657,0.8660254037844386,0.6513724827222223,0.25881904510252074,80652.0
0,2,12,2,78557,0.8660254037844386,0.6513724827222223,0.49999999999999994,79830.0
0,2,12,3,99183,0.8660254037844386,0.6513724827222223,0.7071067811865475,69981.0
0,2,12,4,80810,0.8660254037844386,0.6513724827222223,0.8660254037844386,65229.0
0,2,12,5,63992,0.8660254037844386,0.6513724827222223,0.9659258262890683,67590.0
0,2,12,6,55088,0.8660254037844386,0.6513724827222223,1.0,70391.0
0,2,12,7,56891,0.8660254037844386,0.6513724827222223,0.9659258262890683,62521.0
0,2,12,8,58050,0.8660254037844386,0.6513724827222223,0.8660254037844388,57852.0
0,2,12,9,55226,0.8660254037844386,0.6513724827222223,0.7071067811865476,63797.0
0,2,12,10,51768,0.8660254037844386,0.6513724827222223,0.49999999999999994,66506.0
0,2,12,11,57417,0.8660254037844386,0.6513724827222223,0.258819045102521,74782.0
0,2,12,12,80062,0.8660254037844386,0.6513724827222223,1.2246467991473532e-16,56907.0
0,2,12,13,99805,0.8660254037844386,0.6513724827222223,-0.25881904510252035,71172.0
0,2,12,14,98231,0.8660254037844386,0.6513724827222223,-0.5000000000000001,70232.0
0,2,12,15,97284,0.8660254037844386,0.6513724827222223,-0.7071067811865475,68647.0
0,2,12,16,98961,0.8660254037844386,0.6513724827222223,-0.8660254037844384,103136.0
0,2,12,17,82608,0.8660254037844386,0.6513724827222223,-0.9659258262890683,71990.0
0,2,12,18,66138,0.8660254037844386,0.6513724827222223,-1.0,67777.0
0,2,12,19,81461,0.8660254037844386,0.6513724827222223,-0.9659258262890684,73165.0
0,2,12,20,86293,0.8660254037844386,0.6513724827222223,-0.8660254037844386,76583.0
0,2,12,21,75573,0.8660254037844386,0.6513724827222223,-0.7071067811865477,67720.0
0,2,12,22,85444,0.8660254037844386,0.6513724827222223,-0.5000000000000004,104680.0
0,2,12,23,64490,0.8660254037844386,0.6513724827222223,-0.2588190451025207,71504.0
0,2,13,0,61872,0.8660254037844386,0.48530196253108104,0.0,77771.0
0,2,13,1,80652,0.8660254037844386,0.48530196253108104,0.25881904510252074,78194.0
0,2,13,2,79830,0.8660254037844386,0.48530196253108104,0.49999999999999994,61703.0
0,2,13,3,69981,0.8660254037844386,0.48530196253108104,0.7071067811865475,57484.0
0,2,13,4,65229,0.8660254037844386,0.48530196253108104,0.8660254037844386,52007.0
0,2,13,5,67590,0.8660254037844386,0.48530196253108104,0.9659258262890683,50428.0
0,2,13,6,70391,0.8660254037844386,0.48530196253108104,1.0,62021.0
0,2,13,7,62521,0.8660254037844386,0.48530196253108104,0.9659258262890683,60364.0
0,2,13,8,57852,0.8660254037844386,0.48530196253108104,0.8660254037844388,85884.0
0,2,13,9,63797,0.8660254037844386,0.48530196253108104,0.7071067811865476,72724.0
0,2,13,10,66506,0.8660254037844386,0.48530196253108104,0.49999999999999994,68918.0
0,2,13,11,74782,0.8660254037844386,0.48530196253108104,0.258819045102521,75790.0
0,2,13,12,56907,0.8660254037844386,0.48530196253108104,1.2246467991473532e-16,71745.0
0,2,13,13,71172,0.8660254037844386,0.48530196253108104,-0.25881904510252035,66441.0
0,2,13,14,70232,0.8660254037844386,0.48530196253108104,-0.5000000000000001,64816.0
0,2,13,15,68647,0.8660254037844386,0.48530196253108104,-0.7071067811865475,73068.0
0,2,13,16,103136,0.8660254037844386,0.48530196253108104,-0.8660254037844384,76742.0
0,2,13,17,71990,0.8660254037844386,0.48530196253108104,-0.9659258262890683,81097.0
0,2,13,18,67777,0.8660254037844386,0.48530196253108104,-1.0,80272.0
0,2,13,19,73165,0.8660254037844386,0.48530196253108104,-0.9659258262890684,87841.0
0,2,13,20,76583,0.8660254037844386,0.48530196253108104,-0.8660254037844386,72817.0
0,2,13,21,67720,0.8660254037844386,0.48530196253108104,-0.7071067811865477,71160.0
0,2,13,22,104680,0.8660254037844386,0.48530196253108104,-0.5000000000000004,72564.0
0,2,13,23,71504,0.8660254037844386,0.48530196253108104,-0.2588190451025207,63814.0
0,2,14,0,77771,0.8660254037844386,0.299363122973358,0.0,65800.0
0,2,14,1,78194,0.8660254037844386,0.299363122973358,0.25881904510252074,59794.0
0,2,14,2,61703,0.8660254037844386,0.299363122973358,0.49999999999999994,72392.0
0,2,14,3,57484,0.8660254037844386,0.299363122973358,0.7071067811865475,67151.0
0,2,14,4,52007,0.8660254037844386,0.299363122973358,0.8660254037844386,67719.0
0,2,14,5,50428,0.8660254037844386,0.299363122973358,0.9659258262890683,65343.0
0,2,14,6,62021,0.8660254037844386,0.299363122973358,1.0,61141.0
0,2,14,7,60364,0.8660254037844386,0.299363122973358,0.9659258262890683,51519.0
0,2,14,8,85884,0.8660254037844386,0.299363122973358,0.8660254037844388,55139.0
0,2,14,9,72724,0.8660254037844386,0.299363122973358,0.7071067811865476,58133.0
0,2,14,10,68918,0.8660254037844386,0.299363122973358,0.49999999999999994,51901.0
0,2,14,11,75790,0.8660254037844386,0.299363122973358,0.258819045102521,59730.0
0,2,14,12,71745,0.8660254037844386,0.299363122973358,1.2246467991473532e-16,61246.0
0,2,14,13,66441,0.8660254037844386,0.299363122973358,-0.25881904510252035,66596.0
0,2,14,14,64816,0.8660254037844386,0.299363122973358,-0.5000000000000001,74127.0
0,2,14,15,73068,0.8660254037844386,0.299363122973358,-0.7071067811865475,64553.0
0,2,14,16,76742,0.8660254037844386,0.299363122973358,-0.8660254037844384,56468.0
0,2,14,17,81097,0.8660254037844386,0.299363122973358,-0.9659258262890683,66757.0
0,2,14,18,80272,0.8660254037844386,0.299363122973358,-1.0,64144.0
0,2,14,19,87841,0.8660254037844386,0.299363122973358,-0.9659258262890684,67894.0
0,2,14,20,72817,0.8660254037844386,0.299363122973358,-0.8660254037844386,61036.0
0,2,14,21,71160,0.8660254037844386,0.299363122973358,-0.7071067811865477,77119.0
0,2,14,22,72564,0.8660254037844386,0.299363122973358,-0.5000000000000004,66735.0
0,2,14,23,63814,0.8660254037844386,0.299363122973358,-0.2588190451025207,60353.0
0,2,15,0,65800,0.8660254037844386,0.10116832198743228,0.0,79567.0
0,2,15,1,59794,0.8660254037844386,0.10116832198743228,0.25881904510252074,83788.0
0,2,15,2,72392,0.8660254037844386,0.10116832198743228,0.49999999999999994,65904.0
0,2,15,3,67151,0.8660254037844386,0.10116832198743228,0.7071067811865475,59694.0
0,2,15,4,67719,0.8660254037844386,0.10116832198743228,0.8660254037844386,58201.0
0,2,15,5,65343,0.8660254037844386,0.10116832198743228,0.9659258262890683,53600.0
0,2,15,6,61141,0.8660254037844386,0.10116832198743228,1.0,57762.0
0,2,15,7,51519,0.8660254037844386,0.10116832198743228,0.9659258262890683,56603.0
